run,id,implementation,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel,samples,forks,median_ns,min_ns,max_ns
case,11,1,iamax+256+uniform,ok,direct,arithmetic,policy,20,2,53.75131399517904,53.33116318310966,54.37186131978818
case,12,1,iamax+512+uniform,ok,direct,arithmetic,policy,20,2,121.0001736219892,120.24815681593856,124.11866606799771
case,13,1,iamax+1024+uniform,ok,direct,arithmetic,policy,20,2,164.28687493204148,155.089680695346,174.96973662585975
case,14,1,iamax+4096+uniform,ok,direct,arithmetic,policy,20,2,516.4445562147389,514.3194703205265,523.7942342182181
case,15,1,iamax+65536+uniform,ok,direct,arithmetic,policy,20,2,8365.589659365574,8217.193324575088,8547.592177102884
case,16,1,swap+4096+uniform,ok,direct,reset-and-arithmetic,policy,20,2,2858.7395147520983,2625.191020226134,3091.9480623745562
case,17,1,rot+4096+uniform,ok,direct,reset-and-arithmetic,policy,20,2,3135.2816493912696,3119.269347578924,3158.2013381515203
case,18,1,rotm+4096+uniform,ok,direct,reset-and-arithmetic,policy,20,2,2841.1635965320147,2628.8135377426597,3037.285983066792
case,19,1,rotmg+1+uniform,ok,direct,arithmetic,policy,20,2,10.950480945404838,10.839858216941446,11.16782636099481
case,20,1,ssqd+4096+uniform,ok,unsupported,arithmetic,policy,20,2,693.2927810463082,662.5472009163105,723.5212520199993
case,21,1,dot4+4096+uniform,ok,composed,arithmetic,policy,20,2,1614.5692952643403,1609.5308607226436,1623.5905137827344
case,22,1,axpy4+4096+uniform,ok,composed,reset-and-arithmetic,policy,20,2,2381.832070328245,2336.7842684037264,2426.0670776012403
case,23,1,dot-axpy+4096+uniform,ok,composed,reset-and-arithmetic,policy,20,2,2010.6085328731792,1895.5650851984808,2123.5332499257815
case,24,1,gemv+32x21+uniform,ok,direct,reset-and-arithmetic,policy,20,2,134.44684591861986,130.75823883625682,138.7005712757985
case,25,1,gemv+129x31+uniform+transA=T,ok,direct,reset-and-arithmetic,policy,20,2,1145.3840501068032,1127.9009608611118,1159.7766741039088
case,26,1,symv+129+uniform+uplo=U,ok,direct,reset-and-arithmetic,policy,20,2,4286.860870794964,4191.617953764972,4328.857924560948
case,27,1,ger+129x31+uniform,ok,direct,reset-and-arithmetic,policy,20,2,1447.651568880341,1442.717484392797,1453.5640751955038
case,28,1,syr+129+uniform+uplo=L,ok,direct,reset-and-arithmetic,policy,20,2,4892.609388806455,4800.21166342949,5007.426962918481
case,29,1,syr2+129+uniform+uplo=U,ok,direct,reset-and-arithmetic,policy,20,2,6871.138964598866,6726.372765156607,7020.6769565369905
case,30,1,trsv+129+triangular+uplo=L+transA=N+diag=N,ok,direct,reset-and-arithmetic,policy,20,2,2311.9298595458313,2233.2934986385753,2399.236072648804
case,31,1,trmv+129+triangular+uplo=U+transA=T+diag=U,ok,direct,reset-and-arithmetic,policy,20,2,2763.523110967476,2741.5384562729314,2781.5029531525774
case,32,1,gemm+32x21x48+uniform,ok,direct,reset-and-arithmetic,policy,20,2,6097.977769604352,6016.356631794132,6232.6545743289535
case,33,1,gemm+129x31x257+uniform+transA=T,ok,direct,reset-and-arithmetic,policy,20,2,123905.80996739227,118801.12574139977,125202.71875
case,34,1,gemm+65x127x33+uniform+transB=T,ok,direct,reset-and-arithmetic,policy,20,2,32595.561736641914,31644.064832384567,33919.696322657175
case,35,1,symm+129x31+uniform+side=L+uplo=L,ok,direct,reset-and-arithmetic,policy,20,2,65102.82151764918,64251.70754414125,66634.74067909454
case,36,1,symm+31x129+uniform+side=R+uplo=U,ok,direct,reset-and-arithmetic,policy,20,2,68808.12003110722,67612.77676460655,74013.09907578558
case,37,1,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,ok,direct,reset-and-arithmetic,policy,20,2,280369.1407563025,279909.31145251397,282228.9647887324
case,38,1,syrk+129x31+uniform+uplo=L+transA=N,ok,direct,reset-and-arithmetic,policy,20,2,43161.441648959226,42632.01788756388,45234.20429378531
case,39,1,syr2k+129x31+uniform+uplo=U+transA=T,ok,direct,reset-and-arithmetic,policy,20,2,97061.75821540234,96342.28922040423,98109.42136207741
case,40,1,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,ok,direct,reset-and-arithmetic,policy,20,2,13568.919319002494,13134.89263682898,14294.62696372465
case,41,1,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,ok,direct,reset-and-arithmetic,policy,20,2,16820.52396557698,16582.32272764935,17362.99939273011
case,42,1,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,ok,direct,reset-and-arithmetic,policy,20,2,14298.733059974682,14038.876692151223,15316.426767676769
case,43,1,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,ok,direct,reset-and-arithmetic,policy,20,2,21959.78797756019,21795.25397516881,22171.722942284257
case,44,2,gemm-tile+4x4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,45,2,gemm-tile+3x2x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,46,2,packed-trsm+4x4+triangular+packed=4x4+uplo=L+diag=N,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,47,2,packed-trsm+3x2+triangular+packed=4x4+uplo=U+diag=U,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,48,2,gemm-trsm+4x4x32+triangular+packed=4x4+uplo=L+diag=N,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,49,2,gemm-trsm+3x2x31+triangular+packed=4x4+uplo=U+diag=U,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,50,1,gemm-tile+8x4x32+uniform+packed=8x4,ok,partial,raw-tile,vector-tile,20,2,72.55751134693585,72.18932298061172,73.70109996468122
case,51,1,gemm-tile+7x2x31+uniform+packed=8x4,ok,partial,raw-tile,vector-tile,20,2,71.97789207982024,71.08130316937515,72.3361859264284
case,52,1,packed-trsm+8x4+triangular+packed=8x4+uplo=L+diag=N,ok,partial,raw-tile,portable-solve,20,2,102.17709318070865,100.91610130432547,103.16981209891614
case,53,1,packed-trsm+7x2+triangular+packed=8x4+uplo=U+diag=U,ok,partial,raw-tile,portable-solve,20,2,24.335848661890395,24.246500558078715,24.623110931101166
case,54,1,gemm-trsm+8x4x32+triangular+packed=8x4+uplo=L+diag=N,ok,composed,raw-tile,vector-update-portable-solve,20,2,144.77750882549526,142.83537989200792,145.96459676795905
case,55,1,gemm-trsm+7x2x31+triangular+packed=8x4+uplo=U+diag=U,ok,composed,raw-tile,vector-update-portable-solve,20,2,89.27132366434238,88.9438799333753,89.84252251621383
case,56,2,pack-left+4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,57,2,pack-left+3x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,58,2,pack-right+32x4+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,59,2,pack-right+31x2+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,60,2,pack-symmetric-left+4x4+uniform+packed=4x4+uplo=L,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,61,2,pack-symmetric-right+4x4+uniform+packed=4x4+uplo=U,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,62,2,pack-triangular-left+4x4+triangular+packed=4x4+uplo=L+diag=N,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,63,2,pack-triangular-right+4x4+triangular+packed=4x4+uplo=U+diag=U,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,64,2,write-left+3x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,65,2,write-left+4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,66,2,write-right+31x2+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,67,2,write-right+32x4+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,68,2,clear-left-padding+3x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,69,2,clear-left-padding+4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,70,2,clear-right-padding+31x2+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,71,2,clear-right-padding+32x4+uniform+packed=4x4,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,72,1,pack-left+7x31+uniform+packed=8x4,ok,unsupported,packing-only,portable-layout,20,2,267.3038465533786,265.6602068812643,269.2723293812463
case,73,1,pack-left+8x32+uniform+packed=8x4,ok,unsupported,packing-only,portable-layout,20,2,267.9370999116798,266.80804121924723,272.45217467056324
case,74,1,pack-right+31x2+uniform+packed=8x4,ok,unsupported,packing-only,portable-layout,20,2,214.94657497896236,199.77789879306386,224.33884377189295
case,75,1,pack-right+32x4+uniform+packed=8x4,ok,unsupported,packing-only,portable-layout,20,2,211.07693861202858,209.30867180187104,214.67563824914697
case,76,1,pack-symmetric-left+8x8+uniform+packed=8x4+uplo=L,ok,unsupported,packing-only,portable-layout,20,2,104.94024762429183,104.27714501589287,110.37210920626238
case,77,1,pack-symmetric-right+4x4+uniform+packed=8x4+uplo=U,ok,unsupported,packing-only,portable-layout,20,2,64.61452730443791,53.476717353686524,75.19635424924314
case,78,1,pack-triangular-left+8x8+triangular+packed=8x4+uplo=L+diag=N,ok,unsupported,packing-only,portable-layout,20,2,103.29653225444974,99.00034531377544,109.8658325584357
case,79,1,pack-triangular-right+4x4+triangular+packed=8x4+uplo=U+diag=U,ok,unsupported,packing-only,portable-layout,20,2,49.48130754528924,49.215060206747005,50.22867572139154
case,80,1,write-left+7x31+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,150.7172732738078,150.29719175000994,152.86036406386577
case,81,1,write-left+8x32+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,180.21928068568346,179.66677649712076,182.44847213408897
case,82,1,write-right+31x2+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,121.97427089259841,121.61894312747249,123.7940277995115
case,83,1,write-right+32x4+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,155.7196654835492,154.1966116241123,158.07855250498818
case,84,1,clear-left-padding+7x31+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,93.57417128307728,93.03687483239241,96.18451933785039
case,85,1,clear-left-padding+8x32+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,12.896653587986517,12.852103468007263,13.012596821049652
case,86,1,clear-right-padding+31x2+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,102.12047138737137,101.91287660659087,105.64959222011616
case,87,1,clear-right-padding+32x4+uniform+packed=8x4,ok,unsupported,layout-only,portable-layout,20,2,13.258061584047445,13.209324428849593,13.368114999061964
case,88,1,spdot+4096+sparse-uniform+density=0.01,ok,direct,arithmetic,policy,20,2,29.66855942787815,29.489968004531292,29.921784526118664
case,89,1,spdot-raw+64+sparse-uniform+density=0.125,ok,unsupported,arithmetic,policy,20,2,14.778038471464727,14.681043359705937,15.061852610410428
case,90,1,spdot-raw+4096+sparse-uniform+density=0.0625,ok,unsupported,arithmetic,policy,20,2,291.8548077216596,290.98929961089493,294.06774018678135
case,91,1,spdot-raw+65536+sparse-uniform+density=0.015625,ok,unsupported,arithmetic,policy,20,2,1151.4681177218135,1144.0549309861972,1155.3805480353503
case,92,1,spdot-raw+262144+sparse-uniform+density=0.03125,ok,unsupported,arithmetic,policy,20,2,12140.711179752783,11942.284162787922,12420.386051994788
case,93,1,spdot-sparse+4096+sparse-uniform+density=0.01,ok,unsupported,arithmetic,policy,20,2,85.95361103892307,84.165153070515,89.28351409871847
case,94,1,spaxpy+4096+sparse-uniform+density=0.01,ok,direct,reset-and-arithmetic,policy,20,2,1148.0276480786283,1099.8041211055552,1194.9339009768564
case,95,1,spaxpy-raw+64+sparse-uniform+density=0.125,ok,unsupported,reset-and-arithmetic,policy,20,2,29.63641406476799,29.50364935311713,30.010422555317202
case,96,1,spaxpy-raw+4096+sparse-uniform+density=0.0625,ok,unsupported,reset-and-arithmetic,policy,20,2,1531.5038860412337,1511.3715148769068,1561.8679121599475
case,97,1,spaxpy-raw+65536+sparse-uniform+density=0.015625,ok,unsupported,reset-and-arithmetic,policy,20,2,15709.727952222063,15447.895191788222,16045.339504688627
case,98,1,spaxpy-raw+262144+sparse-uniform+density=0.03125,ok,unsupported,reset-and-arithmetic,policy,20,2,71702.83818982274,71036.54684173173,72010.88525179857
case,99,1,spnrm2+4096+sparse-uniform+density=0.01,ok,direct,arithmetic,policy,20,2,18.894136618760065,18.75853259387217,19.366757005798725
case,100,1,spnrm2-indexed+4096+sparse-uniform+density=0.01,ok,unsupported,arithmetic,policy,20,2,58.053271592875156,57.7648951553548,58.263393926656335
case,101,1,spnrm2-indexed+4096+sparse-uniform+density=0.5,ok,unsupported,arithmetic,policy,20,2,2127.6596721927554,2121.532715231788,2144.813944765355
case,102,1,spnrm2-indexed+262144+sparse-uniform+density=0.03125,ok,unsupported,arithmetic,policy,20,2,11164.767179666736,10832.37961259604,11612.316952889301
case,103,1,spasum+4096+sparse-uniform+density=0.01,ok,direct,arithmetic,policy,20,2,12.872473425136665,12.759104240294063,13.053855522050979
case,104,1,spscatter+4096+sparse-uniform+density=0.01,ok,direct,reset-and-arithmetic,policy,20,2,1107.9870567465155,1102.460080654047,1113.3544417182693
case,105,1,spscatter-raw+64+sparse-uniform+density=0.125,ok,unsupported,reset-and-arithmetic,policy,20,2,26.489656499459986,26.068317790329473,26.6938013174941
case,106,1,spscatter-raw+4096+sparse-uniform+density=0.0625,ok,unsupported,reset-and-arithmetic,policy,20,2,1128.796081347838,1096.6389369863014,1164.503234513892
case,107,1,spscatter-raw+65536+sparse-uniform+density=0.015625,ok,unsupported,reset-and-arithmetic,policy,20,2,15497.912543554006,15133.819494857835,15939.283678343949
case,108,1,spscatter-raw+262144+sparse-uniform+density=0.03125,ok,unsupported,reset-and-arithmetic,policy,20,2,71826.64248548276,71100.73179396092,72824.09712622772
case,109,1,spgather+4096+sparse-uniform+density=0.01,ok,direct,reset-and-arithmetic,policy,20,2,1145.1614198384652,1091.5606337432848,1198.64185182967
case,110,1,spgather-zero+4096+sparse-uniform+density=0.01,ok,direct,reset-and-arithmetic,policy,20,2,1144.3813056589534,1102.9269041464343,1180.7975240747735
case,111,1,spgemv+257x129+sparse-uniform+density=0.01+mode=prepared,ok,direct,prepared,policy,20,2,899.6697523075825,702.9016470604765,1077.0995882780335
case,112,1,spgemv+257x129+sparse-uniform+density=0.01+mode=oneshot,ok,direct,oneshot,policy,20,2,874.8465504677448,681.8276959239639,1072.1244181125687
case,113,1,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,ok,direct,prepared,policy,20,2,4485.836856034947,4383.233704814661,4621.063932950059
case,114,1,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,ok,direct,oneshot,policy,20,2,4402.535411046372,4383.215308804205,4443.395426287744
case,115,1,spgemm+129x97x65+sparse-uniform+density=0.01+mode=prepared,ok,partial,prepared,policy,20,2,2745.7961059440086,2720.8577041246363,2773.2510114725933
case,116,1,spgemm+129x97x65+sparse-uniform+density=0.01+mode=oneshot,ok,partial,oneshot,policy,20,2,2732.3365273698537,2725.179139433551,2760.253013543707
case,117,1,spsymv+129+sparse-triangular+density=0.02+mode=oneshot+uplo=L,ok,direct,oneshot,policy,20,2,710.7023170294469,708.270054753503,728.2886271170404
case,118,1,spsymm+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=L,ok,direct,oneshot,policy,20,2,5162.247082554852,5120.321471513725,5255.099708439495
case,119,1,sptrsv+129+sparse-triangular+density=0.02+mode=oneshot+uplo=L+transA=N+diag=N,ok,direct,oneshot,policy,20,2,856.5416622840968,844.9285243908616,880.9730820699734
case,120,1,sptrmv+129+sparse-triangular+density=0.02+mode=oneshot+uplo=U+transA=T+diag=U,ok,direct,oneshot,policy,20,2,512.6957464632853,507.6563209555195,525.0401408653834
case,121,1,sptrsm+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=L+transA=N+diag=N,ok,direct,oneshot,policy,20,2,8525.582219981017,8413.270200958546,8801.75529856653
case,122,1,sptrmm+129x8+sparse-triangular+density=0.02+mode=oneshot+side=L+uplo=U+transA=T+diag=U,ok,direct,oneshot,policy,20,2,8057.550475908079,7976.586887206058,8232.359317153434
case,123,1,spsyrk-dense+129x65+sparse-uniform+density=0.02+uplo=U,ok,direct,oneshot,policy,20,2,9336.455886131334,9069.26300525648,9839.747640117994
case,124,1,spsyrk-sparse+129x65+sparse-uniform+density=0.02+uplo=L,ok,partial,oneshot,policy,20,2,6976.4035073340465,6927.763168823977,7074.812583951926
case,125,1,spadd+129x65+sparse-uniform+density=0.02,ok,partial,oneshot,policy,20,2,2005.908246345251,1987.328951287805,2032.7133092283004
case,126,1,sparse-slices-scatter+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,454.91866379163037,423.5183938207597,488.9810585883859
case,127,1,sparse-slices-scatter-checked+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,526.4611195151592,524.2337586475167,537.0684175637197
case,128,1,sparse-slices-gather+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,119.93685724928491,119.47654351054635,122.08236532695071
case,129,1,sparse-slices-gather-clear+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,319.1874412539796,315.68277923696394,322.31266850268156
case,130,1,sparse-slices-clear+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,252.08716342513833,250.82397914421077,254.06476771098227
case,131,1,sparse-slices-clear-local+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,227.8720949897434,227.33220803738467,228.81964725897402
case,132,1,sparse-slices-reduce-dot-checked+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,612.3234919945077,609.4595376514692,616.9547274739435
case,133,1,sparse-slices-reduce-dot-local+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,430.09250437457376,428.969198716506,431.9526754167287
case,134,1,sparse-slices-reduce-dot-unchecked+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,157.20369552016888,156.30662193721736,158.18801042118562
case,135,1,sparse-slices-max+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,158.16467928128912,156.08336186598052,162.24817108168844
case,136,1,sparse-slices-filter+512+sparse-uniform+density=0.25,ok,unsupported,sparse-slices,policy,20,2,258.0722247863196,252.1060313453086,260.6249829083091
case,137,1,gemm+257x3x1+uniform,ok,direct,reset-and-arithmetic,policy,20,2,2657.5068823971533,2642.4178359755533,2687.3852144257366
case,138,1,gemm+3x257x33+uniform,ok,direct,reset-and-arithmetic,policy,20,2,20774.10207576544,20620.75486862442,21257.165905469996
case,139,1,gemm+127x5x65+uniform,ok,direct,reset-and-arithmetic,policy,20,2,13592.654983882903,13450.870076623201,13928.481594878574
case,140,1,trsm+65x1+triangular+side=L+uplo=L+transA=N+diag=N,ok,direct,reset-and-arithmetic,policy,20,2,1393.3946262862178,1347.7595598238217,1440.1678226084955
case,141,1,trsm+65x33+triangular+side=L+uplo=U+transA=T+diag=U,ok,direct,reset-and-arithmetic,policy,20,2,31091.4603431675,30835.848867662917,31766.156458267218
case,142,2,gemm-block+15x7x31+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,143,2,gemm-block+15x7x31+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,144,2,gemm-block+32x16x65+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,145,2,gemm-block+32x16x65+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,146,1,gemm-block+15x7x31+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,627.9941524846372,622.1136460428435,637.4308787237092
case,147,1,gemm-block+15x7x31+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,1630.8431897921655,1608.2335232615142,1663.9279579637005
case,148,1,gemm-block+32x16x65+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,3653.3194291785894,3619.4067021122687,3675.1458662357218
case,149,1,gemm-block+32x16x65+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,7457.316021747649,7408.893409848204,7770.745933144388
case,150,2,gemm-block+64x64x31+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,151,2,gemm-block+64x64x31+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,152,1,gemm-block+64x64x31+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,22236.689727245313,22042.79226787091,22792.650193577774
case,153,1,gemm-block+64x64x31+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,27514.939407489568,26826.187374346602,28149.59957805907
case,154,2,gemm-block+64x64x32+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,155,2,gemm-block+64x64x32+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,156,1,gemm-block+64x64x32+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,22468.474632898986,22399.4372691662,22734.679009541116
case,157,1,gemm-block+64x64x32+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,27375.249403992166,27178.73207495926,27759.0202468451
case,158,2,gemm-block+64x64x33+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,159,2,gemm-block+64x64x33+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,160,1,gemm-block+64x64x33+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,22563.22641902803,22479.046832884098,22884.289160759203
case,161,1,gemm-block+64x64x33+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,28555.710368952703,28319.59168081494,28876.46061742643
case,162,2,gemm-block+64x64x63+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,163,2,gemm-block+64x64x63+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,164,1,gemm-block+64x64x63+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,28662.32062908382,28517.507479697964,29266.808743968417
case,165,1,gemm-block+64x64x63+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,40530.038337772305,39693.32268940897,41684.95751770096
case,166,2,gemm-block+64x64x64+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,167,2,gemm-block+64x64x64+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,168,1,gemm-block+64x64x64+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,29575.056714119484,28697.481502724404,30022.858235823584
case,169,1,gemm-block+64x64x64+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,40540.83626475712,40052.768907563026,41385.00971877585
case,170,2,gemm-block+64x64x65+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,171,2,gemm-block+64x64x65+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,172,1,gemm-block+64x64x65+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,29301.357096976997,29156.45127458121,29862.96582599612
case,173,1,gemm-block+64x64x65+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,41287.88222664105,40544.727512155594,43555.420239390645
case,174,2,gemm-block+128x128x64+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,175,2,gemm-block+128x128x64+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,176,1,gemm-block+128x128x64+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,114254.89152825423,113598.28984685196,117562.52025836759
case,177,1,gemm-block+128x128x64+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,141680.7009907997,140957.49084507042,142960.6257142857
case,178,2,gemm-block+128x8x64+uniform+packed=4x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,179,2,gemm-block+128x8x64+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable,0,0,,,
case,180,1,gemm-block+128x8x64+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vector-tile,20,2,7243.642805436228,7188.288736441347,7338.013603197302
case,181,1,gemm-block+128x8x64+uniform+packed=8x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,vector-tile,20,2,16586.317923532377,16363.591971877044,16850.82135039569
